Order ID,Order Date,Customer Name,Region,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Payment Mode
14576,2/10/2024,Nirvi Bhasin,South,Coimbatore,Groceries,Sugar,Sugar Laborum,5,43409,10,195340.5,17255.18,Credit Card
14577,3/16/2025,Taimur Comar,North,Lucknow,Beauty,Foundation,Foundation Dolorum,2,46622,0,93244,5623.38,Credit Card
14578,11/14/2023,Vidur Gandhi,West,Goa,Kitchen,Refrigerator,Refrigerator Maiores,4,75759,5,287884.2,27464.79,UPI
14579,9/2/2024,Seher Shetty,North,Delhi,Kitchen,Refrigerator,Refrigerator Impedit,5,15012,5,71307,15010.02,Debit Card
14580,9/1/2025,Rasha Thaman,South,Coimbatore,Books,Textbook,Textbook Accusamus,2,70609,10,127096.2,30765.41,Debit Card
14581,8/20/2024,Aniruddh Bhavsar,North,Delhi,Books,Fiction,Fiction Quos,5,56097,5,266460.75,29233.39,Credit Card
14582,5/17/2024,Ranbir Sehgal,North,Amritsar,Books,Fiction,Fiction Eos,1,44617,0,44617,8399.67,Credit Card
14583,4/13/2024,Myra Gopal,East,Patna,Clothing,Men's Wear,Men's Wear Consectetur,5,23757,5,112845.75,20200.72,COD
14584,4/19/2025,Dhanush Dhaliwal,West,Surat,Home Decor,Wall Art,Wall Art Asperiores,3,32050,10,86535,20339.17,Net Banking
14585,11/25/2024,Alia Brahmbhatt,East,Kolkata,Home Decor,Cushion,Cushion Laudantium,3,79277,10,214047.9,47028.5,UPI
14586,6/12/2025,Tanya Sahota,East,Bhubaneswar,Toys,Action Figure,Action Figure Occaecati,4,27950,15,95030,9115.43,COD
14587,8/8/2024,Saanvi Dugar,North,Chandigarh,Toys,Action Figure,Action Figure Suscipit,2,49690,15,84473,9125.98,Debit Card
14588,3/2/2024,Mamooty Kaul,North,Chandigarh,Clothing,Shoes,Shoes Cum,1,35032,10,31528.8,3488.26,Credit Card
14589,10/19/2023,Seher Tandon,West,Surat,Toys,RC Car,RC Car Quisquam,2,32915,15,55955.5,7212.67,COD
14590,5/13/2025,Mohanlal Dubey,South,Coimbatore,Toys,Action Figure,Action Figure Possimus,5,34275,10,154237.5,24911.22,Net Banking
14591,1/26/2024,Yuvraj  Roy,East,Ranchi,Groceries,Sugar,Sugar Doloribus,3,25218,15,64305.9,13301.03,COD
14592,3/2/2024,Faiyaz Tiwari,South,Hyderabad,Groceries,Sugar,Sugar Libero,1,50536,5,48009.2,5845.32,Net Banking
14593,5/31/2025,Nirvi Raj,North,Amritsar,Sports,Yoga Mat,Yoga Mat Eveniet,1,2635,0,2635,347.17,UPI
14594,1/16/2024,Tarini Bandi,West,Goa,Furniture,Chair,Chair Unde,4,65025,10,234090,44512.95,Debit Card
14595,8/20/2025,Divij Dixit,North,Amritsar,Furniture,Sofa,Sofa Voluptas,1,75750,10,68175,5299.2,UPI
14596,9/12/2024,Damini Rau,West,Ahmedabad,Electronics,Headphones,Headphones Dolore,5,50439,20,201756,18011.01,Credit Card
14597,1/10/2025,Urvi Varma,West,Surat,Groceries,Wheat,Wheat Alias,4,705,0,2820,459.12,Net Banking
14598,2/8/2024,Saira Cherian,South,Hyderabad,Groceries,Oil,Oil Officiis,3,30416,20,72998.4,4884.91,Debit Card
14599,5/26/2025,Rati Bail,East,Guwahati,Home Decor,Clock,Clock Quidem,3,23013,0,69039,16389.33,UPI
14600,1/24/2024,Dhanuk Yadav,North,Amritsar,Kitchen,Refrigerator,Refrigerator Velit,2,57650,15,98005,8250.4,Debit Card
14601,3/11/2025,Hridaan Luthra,South,Coimbatore,Clothing,Shoes,Shoes A,4,33939,5,128968.2,23069.65,UPI
14602,1/17/2025,Tiya Dhar,North,Amritsar,Books,Biography,Biography Molestias,1,43515,15,36987.75,3373.19,Credit Card
14603,6/22/2025,Parinaaz Dixit,North,Chandigarh,Groceries,Wheat,Wheat Animi,3,22419,20,53805.6,7062.92,Net Banking
14604,5/27/2025,Rasha Johal,North,Delhi,Clothing,Women's Wear,Women's Wear Corrupti,3,44615,5,127152.75,12407.21,Credit Card
14605,12/20/2023,Vardaniya Chaudhari,East,Patna,Clothing,Accessories,Accessories Mollitia,1,55296,10,49766.4,9434.99,COD
14606,1/19/2024,Jivika Agrawal,West,Pune,Sports,Tennis Racket,Tennis Racket Excepturi,3,45903,20,110167.2,24032.45,Debit Card
14607,9/16/2024,Ritvik Venkatesh,West,Pune,Home Decor,Vase,Vase Nisi,1,51820,10,46638,5597.32,COD
14608,9/6/2024,Rania Bhavsar,West,Goa,Electronics,Headphones,Headphones Quidem,5,29633,10,133348.5,10534.82,Net Banking
14609,2/16/2024,Advika Thaman,East,Kolkata,Beauty,Perfume,Perfume Commodi,3,20814,5,59319.9,7273.45,Credit Card
14610,7/11/2025,Anahi Raval,West,Goa,Beauty,Foundation,Foundation Facere,4,26570,20,85024,19730.83,Net Banking
14611,4/18/2025,Fateh Kala,East,Ranchi,Furniture,Table,Table Tenetur,4,13148,20,42073.6,2289.72,COD
14612,5/7/2024,Hansh Tak,South,Chennai,Kitchen,Juicer,Juicer Nostrum,1,21735,10,19561.5,4391.08,UPI
14613,3/23/2025,Vedika Magar,South,Thiruvananthapuram,Sports,Yoga Mat,Yoga Mat Id,1,13556,10,12200.4,1992,UPI
14614,11/5/2024,Renee Ratta,South,Thiruvananthapuram,Sports,Yoga Mat,Yoga Mat Quod,2,5764,10,10375.2,1395.4,Credit Card
14615,9/12/2024,Anvi Keer,East,Patna,Sports,Cricket Bat,Cricket Bat Eum,2,71299,10,128338.2,26654.8,Debit Card
14616,5/12/2024,Riaan Loyal,West,Mumbai,Toys,Action Figure,Action Figure Expedita,4,66754,15,226963.6,44175.4,Credit Card
14617,7/18/2024,Anay Bala,West,Pune,Books,Comics,Comics Dignissimos,4,28747,15,97739.8,21482.39,COD
14618,12/10/2024,Ishita Keer,North,Amritsar,Sports,Cricket Bat,Cricket Bat Aut,3,58800,15,149940,28107.56,COD
14619,3/30/2025,Bhavin Som,West,Goa,Home Decor,Vase,Vase Porro,1,36266,0,36266,4748.85,Net Banking
14620,1/20/2024,Veer D’Alia,North,Amritsar,Furniture,Chair,Chair Adipisci,3,59820,10,161514,11816.56,Debit Card
14621,1/4/2024,Onkar Borah,South,Thiruvananthapuram,Home Decor,Cushion,Cushion Voluptates,1,14133,0,14133,3000.83,UPI
14622,4/4/2024,Nayantara Mammen,North,Amritsar,Furniture,Chair,Chair Excepturi,2,78956,10,142120.8,12670.11,COD
14623,8/12/2025,Ranbir Kumar,North,Jaipur,Kitchen,Juicer,Juicer Fugit,2,15749,20,25198.4,2935.24,Net Banking
14624,1/19/2024,Sana Ram,West,Goa,Kitchen,Microwave,Microwave Quaerat,5,39258,15,166846.5,31754.79,Credit Card
14625,8/5/2024,Arhaan Dasgupta,East,Ranchi,Books,Fiction,Fiction Animi,3,74402,10,200885.4,34197.42,Credit Card
14626,3/25/2025,Ranbir Chada,West,Ahmedabad,Furniture,Chair,Chair Aliquid,1,2029,0,2029,264.66,Debit Card
14627,7/5/2024,Dhruv Joshi,West,Surat,Books,Comics,Comics Aspernatur,2,4559,20,7294.4,695.66,UPI
14628,1/7/2024,Uthkarsh Bail,South,Bangalore,Beauty,Face Cream,Face Cream Porro,5,75487,15,320819.75,24580.16,Debit Card
14629,5/23/2025,Siya Hora,North,Amritsar,Toys,Board Game,Board Game Modi,4,10088,5,38334.4,3468.32,COD
14630,2/6/2025,Samaira Sastry,East,Patna,Clothing,Accessories,Accessories Ipsam,2,1670,20,2672,160.18,Net Banking
14631,8/22/2024,Manikya Sibal,South,Thiruvananthapuram,Beauty,Lipstick,Lipstick Repellat,2,66972,15,113852.4,16952.07,Net Banking
14632,7/13/2024,Lakshay Malhotra,North,Delhi,Furniture,Table,Table Voluptates,4,30883,15,105002.2,15147.86,Net Banking
14633,6/24/2025,Bhavin Anand,East,Ranchi,Kitchen,Juicer,Juicer Expedita,2,79645,0,159290,33087.24,UPI
14634,2/15/2025,Biju Shan,West,Mumbai,Furniture,Sofa,Sofa Ad,3,63315,0,189945,36976.92,UPI
14635,6/12/2024,Saksham Chad,West,Surat,Sports,Yoga Mat,Yoga Mat Rerum,3,35118,20,84283.2,18661.31,Debit Card
14636,5/22/2025,Alia Sibal,North,Chandigarh,Home Decor,Cushion,Cushion Similique,3,46911,20,112586.4,22653.42,Credit Card
14637,1/28/2024,Oorja Bora,East,Kolkata,Home Decor,Cushion,Cushion Doloribus,3,55126,0,165378,10723.59,Credit Card
14638,6/10/2024,Advika Tiwari,West,Ahmedabad,Furniture,Sofa,Sofa Dolore,5,68968,20,275872,58633.92,Debit Card
14639,9/13/2025,Myra Bansal,East,Patna,Electronics,Laptop,Laptop Maxime,4,6710,10,24156,3015.79,COD
14640,4/14/2024,Jayant Agate,North,Lucknow,Groceries,Oil,Oil Mollitia,2,21546,20,34473.6,1899.24,COD
14641,6/24/2024,Aradhya Kothari,East,Patna,Electronics,Mobile,Mobile Sapiente,3,9319,0,27957,5420.69,Debit Card
14642,6/27/2025,Dhruv Sarna,South,Chennai,Home Decor,Clock,Clock Illum,1,8559,15,7275.15,739.35,Credit Card
14643,4/27/2025,Myra Sodhi,South,Bangalore,Groceries,Wheat,Wheat Distinctio,2,15624,10,28123.2,4262.28,COD
14644,3/16/2025,Dhanush Ratti,North,Chandigarh,Home Decor,Clock,Clock Recusandae,5,68788,20,275152,59336.8,Debit Card
14645,9/3/2024,Uthkarsh Bhardwaj,South,Bangalore,Home Decor,Lamp,Lamp Dolorem,1,79827,0,79827,13912.03,Debit Card
14646,6/12/2024,Aarna Karnik,South,Hyderabad,Kitchen,Microwave,Microwave Recusandae,2,18022,15,30637.4,5909.14,COD
14647,10/16/2023,Krish Toor,West,Goa,Home Decor,Vase,Vase Ut,3,19990,10,53973,12190.49,UPI
14648,10/28/2023,Shlok Kumer,East,Patna,Electronics,Laptop,Laptop Nihil,3,25326,10,68380.2,5534.28,Credit Card
14649,5/22/2024,Ela Ghose,North,Amritsar,Clothing,Women's Wear,Women's Wear Dignissimos,1,69568,20,55654.4,10611.14,Net Banking
14650,11/28/2023,Riya Joshi,East,Patna,Clothing,Men's Wear,Men's Wear Quisquam,1,64296,15,54651.6,9385.51,COD
14651,11/15/2024,Riya Ben,East,Guwahati,Groceries,Sugar,Sugar Dignissimos,5,27717,15,117797.25,23278.42,Net Banking
14652,5/4/2024,Faiyaz Mand,North,Amritsar,Beauty,Shampoo,Shampoo Id,2,67957,15,115526.9,28589.33,UPI
14653,2/5/2024,Advika Brahmbhatt,North,Amritsar,Furniture,Chair,Chair Quisquam,3,27553,10,74393.1,14327.42,Debit Card
14654,4/13/2025,Jhanvi Sem,North,Chandigarh,Kitchen,Mixer Grinder,Mixer Grinder Neque,2,60114,15,102193.8,16800.89,UPI
14655,10/2/2024,Ishita Arya,South,Chennai,Books,Biography,Biography Neque,1,77299,15,65704.15,4199.71,Debit Card
14656,3/2/2024,Ehsaan Khurana,South,Hyderabad,Furniture,Bed,Bed Pariatur,1,20073,10,18065.7,4015.11,COD
14657,9/29/2024,Ojas Bali,South,Chennai,Electronics,Mobile,Mobile Aliquam,4,2209,20,7068.8,577.69,COD
14658,10/8/2024,Trisha Sodhi,East,Patna,Clothing,Kids Wear,Kids Wear Incidunt,4,64679,5,245780.2,47534.13,Net Banking
14659,11/22/2023,Sana Ramanathan,North,Chandigarh,Home Decor,Clock,Clock Porro,4,74834,15,254435.6,61038.1,Credit Card
14660,1/15/2025,Ranbir Master,East,Guwahati,Sports,Football,Football Laboriosam,3,34803,15,88747.65,6059.19,UPI
14661,7/29/2024,Anahi Bhagat,North,Jaipur,Home Decor,Wall Art,Wall Art Quos,1,72645,20,58116,13838.66,UPI
14662,12/9/2024,Tarini Behl,South,Bangalore,Groceries,Sugar,Sugar At,2,68457,15,116376.9,24623.53,COD
14663,11/17/2023,Farhan Joshi,South,Chennai,Beauty,Perfume,Perfume Non,1,23809,0,23809,2711.17,Debit Card
14664,7/19/2025,Rati Rattan,South,Coimbatore,Furniture,Sofa,Sofa Iste,4,68951,15,234433.4,28931.58,COD
14665,11/29/2023,Kiaan Yohannan,North,Delhi,Kitchen,Microwave,Microwave Provident,3,16597,10,44811.9,5527.72,Credit Card
14666,12/15/2023,Romil Mangat,East,Guwahati,Sports,Yoga Mat,Yoga Mat Mollitia,3,50834,0,152502,33094.56,Net Banking
14667,11/27/2023,Anika Maharaj,East,Kolkata,Groceries,Oil,Oil Facere,1,69955,10,62959.5,10292.93,Debit Card
14668,11/20/2023,Hrishita Bath,North,Chandigarh,Books,Biography,Biography Deserunt,5,13533,5,64281.75,7907.34,UPI
14669,9/26/2024,Tejas Bal,North,Jaipur,Toys,Doll,Doll Ducimus,1,62732,10,56458.8,7908.1,Net Banking
14670,11/6/2023,Ivan Sani,West,Ahmedabad,Beauty,Shampoo,Shampoo Minus,5,339,15,1440.75,190.79,Net Banking
14671,12/17/2023,Manikya Yadav,East,Bhubaneswar,Groceries,Spices,Spices Quis,5,25073,10,112828.5,22991.14,Debit Card
14672,1/11/2025,Diya Kala,South,Chennai,Books,Biography,Biography Repellat,1,46278,20,37022.4,3189.47,Credit Card
14673,5/19/2024,Riya Sant,West,Pune,Kitchen,Juicer,Juicer Provident,1,32826,15,27902.1,2176.47,Credit Card
14674,6/22/2024,Seher Setty,East,Guwahati,Beauty,Face Cream,Face Cream Necessitatibus,5,4121,0,20605,2931.88,COD
14675,9/18/2025,Ryan Chana,East,Bhubaneswar,Kitchen,Microwave,Microwave Odit,4,26410,10,95076,8450.23,Credit Card
14676,7/3/2024,Nirvaan Karan,South,Thiruvananthapuram,Electronics,Laptop,Laptop Quaerat,3,10933,15,27879.15,4386.09,Net Banking
14677,11/11/2024,Samarth Wagle,East,Kolkata,Groceries,Spices,Spices Maxime,5,73407,20,293628,53157.05,UPI
14678,12/23/2024,Divij Ramesh,East,Bhubaneswar,Groceries,Oil,Oil Officia,4,22751,0,91004,17998.87,UPI
14679,4/16/2024,Alisha Manne,East,Patna,Groceries,Rice,Rice Id,2,69557,15,118246.9,18240.54,Debit Card
14680,6/1/2024,Indrajit Shukla,South,Bangalore,Home Decor,Lamp,Lamp Fuga,5,14329,20,57316,6909.73,Net Banking
14681,10/5/2023,Nayantara Varghese,South,Coimbatore,Toys,Action Figure,Action Figure Deserunt,3,36297,15,92557.35,8958.85,Debit Card
14682,1/22/2024,Aayush Dutt,East,Bhubaneswar,Sports,Football,Football Fugit,3,30058,10,81156.6,19110.09,Credit Card
14683,3/7/2025,Sana Handa,South,Chennai,Home Decor,Clock,Clock Voluptatum,2,46850,10,84330,17510.31,Net Banking
14684,12/7/2024,Zoya Sami,West,Mumbai,Sports,Yoga Mat,Yoga Mat Aliquid,4,50863,20,162761.6,36502.8,UPI
14685,10/18/2024,Prisha Sachar,East,Ranchi,Books,Fiction,Fiction Dolore,4,52665,0,210660,26094.79,Net Banking
14686,11/28/2023,Heer Solanki,North,Chandigarh,Electronics,Smartwatch,Smartwatch Mollitia,3,43187,5,123082.95,28621.7,Net Banking
14687,6/27/2024,Yuvaan Ganguly,South,Thiruvananthapuram,Home Decor,Wall Art,Wall Art Est,3,73069,15,186325.95,25422.82,UPI
14688,12/24/2023,Raghav Grover,North,Delhi,Clothing,Kids Wear,Kids Wear Quia,2,59974,0,119948,20199.52,UPI
14689,7/17/2025,Ranbir Sami,East,Kolkata,Kitchen,Cookware Set,Cookware Set Aliquam,1,41916,10,37724.4,2453.6,Credit Card
14690,2/13/2025,Mohanlal Bains,West,Goa,Kitchen,Microwave,Microwave Eius,5,72907,15,309854.75,59977.25,Debit Card
14691,7/17/2024,Aradhya Bobal,West,Surat,Toys,Board Game,Board Game Est,3,33919,20,81405.6,7799.65,Net Banking
14692,11/7/2023,Vritika Krishnamurthy,West,Ahmedabad,Clothing,Accessories,Accessories Dignissimos,4,14493,20,46377.6,5361.11,Debit Card
14693,9/16/2024,Kiara Gara,North,Amritsar,Home Decor,Clock,Clock Et,4,72178,5,274276.4,58464.48,Debit Card
14694,3/13/2024,Lavanya Buch,West,Surat,Furniture,Bed,Bed Hic,4,19874,20,63596.8,14947.14,Debit Card
14695,1/23/2025,Pari Jhaveri,West,Ahmedabad,Kitchen,Refrigerator,Refrigerator Rem,2,45817,20,73307.2,12549.68,Debit Card
14696,10/25/2024,Armaan Thakkar,North,Lucknow,Clothing,Women's Wear,Women's Wear Fugiat,5,74137,0,370685,39294.02,Net Banking
14697,12/29/2023,Hridaan Ganguly,West,Surat,Electronics,Smartwatch,Smartwatch Inventore,5,61949,0,309745,31990.52,UPI
14698,12/5/2024,Dhruv Guha,South,Chennai,Groceries,Wheat,Wheat Laborum,3,50586,10,136582.2,22714.09,Credit Card
14699,5/2/2025,Tarini Bali,West,Mumbai,Groceries,Sugar,Sugar Error,1,71895,10,64705.5,10782.8,Credit Card
14700,3/6/2025,Sumer Jaggi,South,Hyderabad,Groceries,Sugar,Sugar Dolorem,5,1327,20,5308,799.6,COD
14701,11/2/2024,Riaan Kumar,North,Chandigarh,Home Decor,Wall Art,Wall Art Quos,1,63064,20,50451.2,12529.73,Credit Card
14702,9/3/2025,Ivan Srinivas,East,Ranchi,Groceries,Oil,Oil Illum,5,73154,20,292616,39500.59,COD
14703,5/30/2025,Samaira Sengupta,South,Thiruvananthapuram,Kitchen,Juicer,Juicer Debitis,2,10261,15,17443.7,2353.12,COD
14704,3/19/2024,Yasmin Samra,South,Chennai,Kitchen,Refrigerator,Refrigerator Architecto,5,39680,5,188480,38283.44,UPI
14705,6/12/2024,Jivika Babu,South,Coimbatore,Groceries,Sugar,Sugar Aperiam,1,68123,5,64716.85,13194.27,UPI
14706,7/2/2024,Mishti Sunder,South,Hyderabad,Books,Comics,Comics Aut,2,77818,10,140072.4,11789.81,Debit Card
14707,9/8/2024,Diya Chauhan,South,Hyderabad,Furniture,Chair,Chair Adipisci,4,56827,15,193211.8,22291.16,Net Banking
14708,6/29/2024,Anvi Sarma,West,Ahmedabad,Books,Fiction,Fiction Officia,1,39365,15,33460.25,5680.94,Debit Card
14709,8/22/2025,Saksham Suresh,West,Ahmedabad,Toys,Board Game,Board Game Nostrum,2,47485,15,80724.5,5169.87,UPI
14710,11/19/2023,Parinaaz Mahal,North,Delhi,Groceries,Oil,Oil Iste,2,14043,5,26681.7,4415.46,Debit Card
14711,8/25/2024,Abram Basak,West,Mumbai,Books,Textbook,Textbook Mollitia,2,1308,0,2616,175.66,Net Banking
14712,5/30/2024,Manjari Lall,East,Guwahati,Electronics,Headphones,Headphones Autem,1,8233,20,6586.4,1144.54,UPI
14713,7/21/2024,Vedika Lalla,East,Kolkata,Kitchen,Refrigerator,Refrigerator Accusamus,1,56925,0,56925,6072.3,Net Banking
14714,3/4/2024,Madhav Ramesh,South,Coimbatore,Toys,RC Car,RC Car Aliquid,1,36499,5,34674.05,4909.35,Net Banking
14715,7/13/2025,Myra Saran,East,Kolkata,Beauty,Foundation,Foundation Dolores,5,13413,15,57005.25,9871.69,Debit Card
14716,11/11/2024,Manjari Srivastava,North,Chandigarh,Sports,Dumbbells,Dumbbells Assumenda,3,17841,15,45494.55,9243.25,UPI
14717,10/16/2024,Alisha Rattan,East,Kolkata,Electronics,Laptop,Laptop Sapiente,4,48758,5,185280.4,12572.4,Debit Card
14718,10/6/2024,Saira Sengupta,East,Guwahati,Clothing,Shoes,Shoes Quas,2,71120,20,113792,27823.15,UPI
14719,12/17/2024,Samiha Ray,North,Delhi,Groceries,Spices,Spices Vero,2,18958,0,37916,2905.37,Net Banking
14720,1/14/2025,Sana Chaudhry,North,Chandigarh,Clothing,Accessories,Accessories Fuga,4,64094,20,205100.8,19431.51,COD
14721,9/20/2024,Jivin Grover,East,Guwahati,Electronics,Mobile,Mobile Voluptatibus,3,14626,5,41684.1,6431.43,Net Banking
14722,4/20/2024,Vihaan Maharaj,South,Coimbatore,Furniture,Bed,Bed Quos,3,4192,5,11947.2,2098.58,Debit Card
14723,3/1/2024,Lakshit Das,South,Coimbatore,Furniture,Bed,Bed Quaerat,2,14171,20,22673.6,5175.97,Net Banking
14724,11/3/2024,Romil Sinha,East,Guwahati,Home Decor,Lamp,Lamp Provident,3,62095,15,158342.25,31455.82,Net Banking
14725,4/14/2025,Yuvraj  Shan,South,Coimbatore,Home Decor,Vase,Vase Dolorem,4,51318,10,184744.8,24100,Net Banking
14726,8/1/2024,Neelofar Jhaveri,North,Lucknow,Sports,Tennis Racket,Tennis Racket Eum,3,50194,10,135523.8,13244.37,Credit Card
14727,8/22/2024,Riya Ray,North,Amritsar,Electronics,Laptop,Laptop Et,4,49983,5,189935.4,16343.07,COD
14728,3/2/2025,Divit Borde,North,Lucknow,Books,Textbook,Textbook Est,5,28726,20,114904,18320.77,Credit Card
14729,8/9/2025,Piya Bhatnagar,North,Jaipur,Books,Fiction,Fiction Maxime,2,29999,15,50998.3,3762.69,COD
14730,2/15/2024,Nitya Bandi,North,Chandigarh,Kitchen,Mixer Grinder,Mixer Grinder Explicabo,3,49351,10,133247.7,29533.21,Credit Card
14731,11/17/2023,Priyansh Bedi,West,Surat,Clothing,Kids Wear,Kids Wear Vero,1,18752,20,15001.6,2623.47,UPI
14732,4/19/2024,Advik Chakrabarti,North,Jaipur,Home Decor,Wall Art,Wall Art Maxime,1,34749,5,33011.55,6553.35,UPI
14733,6/24/2024,Vedika Chokshi,East,Kolkata,Books,Fiction,Fiction Corporis,1,14426,15,12262.1,2482.72,Net Banking
14734,4/21/2024,Riaan Kapadia,North,Jaipur,Toys,Action Figure,Action Figure Distinctio,2,21380,10,38484,9220.31,Net Banking
14735,1/19/2025,Ranbir Kari,West,Surat,Furniture,Table,Table Voluptatibus,1,58301,0,58301,13958.75,UPI
14736,3/22/2025,Shlok Dutt,East,Kolkata,Sports,Football,Football Harum,3,46850,10,126495,28001.62,Credit Card
14737,12/26/2023,Ivana Bora,West,Pune,Kitchen,Juicer,Juicer Cum,4,30621,10,110235.6,18062.04,COD
14738,12/28/2023,Gatik Chawla,West,Surat,Groceries,Sugar,Sugar Facilis,4,40699,15,138376.6,31390.34,Credit Card
14739,9/4/2024,Saira Roy,East,Patna,Groceries,Oil,Oil Magnam,1,45110,15,38343.5,2514.48,COD
14740,10/19/2023,Lagan Devan,East,Kolkata,Groceries,Spices,Spices Perspiciatis,2,29404,5,55867.6,3367.51,Net Banking
14741,12/12/2024,Vritika Iyer,East,Patna,Sports,Tennis Racket,Tennis Racket Sit,2,18813,15,31982.1,6700.44,UPI
14742,3/20/2024,Kabir Sundaram,West,Surat,Toys,RC Car,RC Car Nihil,3,33491,0,100473,21095.98,Net Banking
14743,11/6/2024,Priyansh Venkatesh,East,Ranchi,Kitchen,Cookware Set,Cookware Set Sunt,1,78678,15,66876.3,9038.37,Debit Card
14744,9/28/2024,Veer Bassi,West,Goa,Sports,Football,Football Dignissimos,3,3640,10,9828,879.17,Credit Card
14745,12/16/2024,Charvi Chana,North,Lucknow,Furniture,Chair,Chair Adipisci,4,20937,10,75373.2,10914.77,Net Banking
14746,1/23/2024,Ela Chad,East,Patna,Home Decor,Vase,Vase Esse,5,51828,20,207312,22005.44,Debit Card
14747,5/15/2025,Ehsaan Soni,West,Ahmedabad,Furniture,Cabinet,Cabinet Perspiciatis,1,28361,15,24106.85,2014.08,Net Banking
14748,1/27/2024,Jayant Vala,West,Mumbai,Electronics,Smartwatch,Smartwatch Nemo,1,60202,10,54181.8,3855.06,Debit Card
14749,3/28/2025,Kartik Rout,East,Kolkata,Electronics,Laptop,Laptop Perspiciatis,1,4656,0,4656,591.75,Credit Card
14750,1/6/2024,Jiya Zacharia,East,Kolkata,Books,Fiction,Fiction Hic,5,69474,15,295264.5,33425.13,Credit Card
14751,1/5/2024,Kiaan Aggarwal,South,Coimbatore,Furniture,Chair,Chair Blanditiis,1,49401,15,41990.85,3247.74,UPI
14752,9/6/2024,Ira Batra,West,Surat,Kitchen,Cookware Set,Cookware Set Ipsa,5,75556,15,321113,46952.81,Debit Card
14753,2/6/2024,Lakshay Sahota,North,Chandigarh,Electronics,Camera,Camera Error,5,46423,10,208903.5,22297.59,Net Banking
14754,1/12/2024,Indrajit Solanki,East,Patna,Sports,Football,Football Eum,2,73497,5,139644.3,17243.39,UPI
14755,3/7/2024,Tiya Shroff,West,Surat,Kitchen,Juicer,Juicer At,2,54884,10,98791.2,13148.08,COD
14756,3/25/2024,Kismat Buch,North,Lucknow,Groceries,Wheat,Wheat Sint,2,9170,15,15589,3591.92,UPI
14757,6/1/2024,Badal Rao,West,Pune,Groceries,Rice,Rice Optio,5,69671,0,348355,24008.28,Debit Card
14758,12/5/2023,Adah Balasubramanian,South,Hyderabad,Books,Non-Fiction,Non-Fiction Sed,4,20105,20,64336,10537.79,Debit Card
14759,5/13/2024,Anvi Sarna,South,Coimbatore,Furniture,Bed,Bed Amet,1,79347,20,63477.6,11795.42,Debit Card
14760,3/5/2024,Hrishita Kadakia,West,Goa,Toys,Puzzle,Puzzle Veniam,4,35782,15,121658.8,18258.37,Debit Card
14761,9/23/2025,Darshit Gill,West,Pune,Toys,Puzzle,Puzzle Corrupti,4,21034,20,67308.8,14463.56,COD
14762,8/22/2024,Armaan Rana,North,Chandigarh,Groceries,Spices,Spices Ea,4,73446,15,249716.4,53198.93,Net Banking
14763,6/15/2024,Mahika Chaudhari,South,Bangalore,Clothing,Accessories,Accessories Sequi,5,70613,15,300105.25,63166.95,Net Banking
14764,1/20/2025,Ira Chand,West,Ahmedabad,Toys,RC Car,RC Car Unde,3,40135,10,108364.5,26182.01,Credit Card
14765,6/9/2025,Yasmin Mangal,West,Pune,Sports,Cricket Bat,Cricket Bat Quia,5,1476,10,6642,1543.86,Net Banking
14766,12/17/2024,Aaryahi Sagar,East,Patna,Electronics,Smartwatch,Smartwatch Illo,4,10401,0,41604,6951.29,Credit Card
14767,4/3/2024,Anya Ranganathan,North,Jaipur,Home Decor,Lamp,Lamp Vitae,5,9391,5,44607.25,10310.86,Credit Card
14768,6/16/2025,Lavanya Setty,South,Bangalore,Beauty,Lipstick,Lipstick Totam,4,73820,5,280516,25372.1,Debit Card
14769,1/23/2024,Emir Kanda,West,Goa,Home Decor,Cushion,Cushion Nesciunt,2,47173,15,80194.1,5727.93,Credit Card
14770,2/10/2024,Romil Raman,West,Pune,Beauty,Perfume,Perfume Saepe,4,47498,15,161493.2,24319.86,UPI
14771,6/7/2024,Inaaya  Chandran,West,Surat,Home Decor,Wall Art,Wall Art Minus,3,11923,10,32192.1,7005.85,COD
14772,11/7/2023,Drishya Kalita,West,Goa,Toys,Doll,Doll Quis,1,40798,20,32638.4,2871.6,UPI
14773,3/11/2024,Aarna Borde,West,Pune,Toys,RC Car,RC Car Dicta,5,35410,0,177050,14706.74,Net Banking
14774,11/26/2023,Mohanlal Badal,North,Lucknow,Groceries,Rice,Rice Error,5,55910,0,279550,29798.57,Debit Card
14775,11/10/2024,Khushi Bawa,West,Surat,Groceries,Oil,Oil Mollitia,2,8746,0,17492,1972.22,Net Banking
14776,9/22/2025,Aaryahi Loyal,North,Delhi,Clothing,Kids Wear,Kids Wear Eaque,4,14917,20,47734.4,2733.52,Net Banking
14777,8/28/2024,Akarsh Mann,East,Ranchi,Groceries,Rice,Rice Possimus,5,41384,0,206920,14619.82,UPI
14778,8/24/2025,Chirag Lalla,West,Goa,Clothing,Shoes,Shoes Impedit,2,18682,5,35495.8,5321.86,Debit Card
14779,2/12/2025,Madhup Roy,South,Thiruvananthapuram,Beauty,Perfume,Perfume Fugiat,5,17129,5,81362.75,5315.45,COD
14780,8/31/2025,Adira Kale,South,Coimbatore,Furniture,Bed,Bed Architecto,4,47482,0,189928,26724.52,Credit Card
